row_number,prompt,ground_truth_path,final_template_path,success,failure_reason,error_message,failed_at_stage,total_iterations,highest_feedback_level,coverage_percentage,accuracy_percentage
10,We need a CloudFormation template that creates an EC2 instance with ephemeral drives attached using EC2 block device mappings that is able to deploy on AWS successfully. This template should automatically fetch the latest Amazon Linux 2 AMI via SSM Parameter Store and create an SSH key pair for secure access. Note the template should deploy the EC2 in pre-exist default vpc/subnet.,../Data/groud_truth/template/EC2_Instance_With_Ephemeral_Drives.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_10_update_11_template_20260306_014550.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'EC2SecurityGroup', 'message': ""'AWS::DefaultVPC' is not one of ['KeyPairName', 'InstanceType', 'SubnetId', 'EC2KeyPair', 'EC2SecurityGroup', 'EC2Instance', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 32, 'rule_description': 'Making sure the Ref has a String value (no other functions are supported)', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-ref.html'}, {'resource': 'PublicIP', 'message': ""'PublicIpAddress' is not one of ['AdditionalInfo', 'Affinity', 'AvailabilityZone', 'BlockDeviceMappings', 'CpuOptions.CoreCount', 'CpuOptions.ThreadsPerCore', 'CreditSpecification.CPUCredits', 'DisableApiTermination', 'EbsOptimized', 'ElasticGpuSpecifications', 'ElasticInferenceAccelerators', 'EnclaveOptions.Enabled', 'HibernationOptions.Configured', 'HostId', 'HostResourceGroupArn', 'IamInstanceProfile', 'ImageId', 'InstanceId', 'InstanceInitiatedShutdownBehavior', 'InstanceType', 'Ipv6AddressCount', 'Ipv6Addresses', 'KernelId', 'KeyName', 'LicenseSpecifications', 'Monitoring', 'NetworkInterfaces', 'PlacementGroupName', 'PrivateDnsName', 'PrivateIp', 'PrivateIpAddress', 'PropagateTagsToVolumeOnCreation', 'PublicDnsName', 'PublicIp', 'RamdiskId', 'SecurityGroupIds', 'SecurityGroups', 'SourceDestCheck', 'SsmAssociations', 'SubnetId', 'Tags', 'Tenancy', 'UserData', 'Volumes', 'VpcId'] in ['us-east-1']"", 'line_number': 63, 'rule_description': 'Make sure that output values have a type of string', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/outputs-section-structure.html'}]",syntax_validation,11,moderate,,
11,We need a CloudFormation template that creates a DynamoDB table for mobile notifications reporting. The DynamoDB table should has a global secondary index on `type` and `sentTime` for time-based queries. Configure pay-per-request billing for cost efficiency with unpredictable workloads and TTL auto-expiry for automatic cleanup of stale data. ,../Data/groud_truth/template/dynamo.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_11_update_11_template_20260306_020031.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'MobileNotificationsReportingTable', 'reason': 'Resource provider operation failed: An error occurred (ValidationException) when calling the CreateTable operation: Attribute type is not defined in AttributeDefinitions'}, {'resource': 'validation-stack-af30e11a', 'reason': 'N/A'}, {'resource': 'validation-stack-af30e11a', 'reason': 'N/A'}]",deployment,11,moderate,,
12,We need a CloudFormation template that creates an EC2 instance with an Elastic IP address and SSH access controls associated that is able to deploy on AWS successfully. Note the EC2 instance can just create in the default vpc/subnet.,../Data/groud_truth/template/EIP_With_Association.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_12_update_16_template_20260306_022816.yaml,False,max_stage_error_attempts_exceeded,[],deployment,16,moderate,,
13,"We need a CloudFormation template that creates EC2 instance with cfn-init and cfn-signal that is able to deploy on AWS successfully. The solution should deploy an EC2 instance preconfigured with Apache HTTP Server via `cfn-init` package installation and service setup. Automate web server initialization by creating a sample `index.html` page and configuring `cfn-hup` for metadata updates, enabling automatic reconfiguration if stack parameters change. Use a CreationPolicy with ResourceSignal to pause stack creation until `cfn-signal` confirms successful instance bootstrapping (timeout: 5 minutes), preventing incomplete deployments.  ",../Data/groud_truth/template/InstanceWithCfnInit.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_13_update_11_template_20260306_024253.yaml,False,max_stage_error_attempts_exceeded,"Line 31: syntax error: expected <block end>, but found '<tag>' (syntax)",yaml_validation,11,moderate,,
14,We need a CloudFormation template that creates a single Elastic Network Interface (ENI) with two Elastic IPs (EIPs) and secondary private IPs which enables a single EC2 instance (not explicitly defined) to handle multiple public-facing IP addresses through one network interface.,../Data/groud_truth/template/SingleENIwithMultipleEIPs.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_14_update_11_template_20260306_030441.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'VpcId', 'message': 'Parameter VpcId not used.', 'line_number': 4, 'rule_description': 'Making sure the parameters defined are used', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'EipAllocationIds', 'message': 'Parameter EipAllocationIds not used.', 'line_number': 14, 'rule_description': 'Making sure the parameters defined are used', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'EipAllocationIds', 'message': ""'List<AWS::EC2::EIP::AllocationId>' is not an officially documented CloudFormation parameter type. While CloudFormation may accept this type, it will not validate the parameter value."", 'line_number': 15, 'rule_description': 'CloudFormation accepts any AWS::SSM::Parameter::Value<> or List<> pattern, but only validates specific types. Using unsupported types may work but CloudFormation will not validate the parameter values.', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/cloudformation-supplied-parameter-types.html'}, {'resource': 'EIP1', 'message': ""'EipAllocationIds[0]' is not one of ['VpcId', 'SubnetId', 'NumberOfSecondaryPrivateIPs', 'EipAllocationIds', 'ENI', 'EIP1', 'EIP2', 'ENIAssociation1', 'ENIAssociation2', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 30, 'rule_description': 'Making sure the Ref has a String value (no other functions are supported)', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-ref.html'}, {'resource': 'EIP2', 'message': ""'EipAllocationIds[1]' is not one of ['VpcId', 'SubnetId', 'NumberOfSecondaryPrivateIPs', 'EipAllocationIds', 'ENI', 'EIP1', 'EIP2', 'ENIAssociation1', 'ENIAssociation2', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 36, 'rule_description': 'Making sure the Ref has a String value (no other functions are supported)', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-ref.html'}, {'resource': 'ENIAssociation1', 'message': ""'EC2Instance' is not one of ['VpcId', 'SubnetId', 'NumberOfSecondaryPrivateIPs', 'EipAllocationIds', 'ENI', 'EIP1', 'EIP2', 'ENIAssociation1', 'ENIAssociation2', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 42, 'rule_description': 'Making sure the Ref has a String value (no other functions are supported)', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-ref.html'}, {'resource': 'ENIAssociation2', 'message': ""'EC2Instance' is not one of ['VpcId', 'SubnetId', 'NumberOfSecondaryPrivateIPs', 'EipAllocationIds', 'ENI', 'EIP1', 'EIP2', 'ENIAssociation1', 'ENIAssociation2', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 49, 'rule_description': 'Making sure the Ref has a String value (no other functions are supported)', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-ref.html'}, {'resource': 'PrivateIP2', 'message': ""'SecondaryPrivateIpAddress' is not one of ['Id', 'SecondaryPrivateIpAddresses', 'PrimaryPrivateIpAddress', 'PrimaryIpv6Address', 'VpcId', 'PublicIpDnsNameOptions'] in ['us-east-1']"", 'line_number': 79, 'rule_description': 'Make sure that output values have a type of string', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/outputs-section-structure.html'}]",syntax_validation,11,moderate,,
15,We need a CloudFormation template that creates an API Gateway with lambda non-proxy integration for RESTApi that is able to deploy on AWS successfully.,../Data/groud_truth/template/apigateway_lambda_integration.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_15_update_15_template_20260306_033636.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'LambdaFunction', 'reason': 'Resource provider operation failed: An error occurred (ResourceConflictException) when calling the CreateFunction operation: Function already exist: MyLambdaFunction'}, {'resource': 'validation-stack-af7ce816', 'reason': 'N/A'}, {'resource': 'ApiMethod', 'reason': 'N/A'}, {'resource': 'validation-stack-af7ce816', 'reason': 'N/A'}, {'resource': 'validation-stack-af7ce816', 'reason': 'N/A'}]",deployment,15,moderate,,
16,"We need a CloudFormation template that creates AWS Glue resources for crawling and cataloging CloudTrail logs stored in S3 which attempts to enable structured querying via Athena. The solution should deploy a Glue Database and Crawler to analyze CloudTrail logs in an S3 bucket (`s3://kk-admin/cloud-trail/AWSLogs/`), automatically inferring schemas and creating metadata tables. Define crawler settings to handle schema updates and prefix tables with `cloudtrail_` for organizational clarity.  ",../Data/groud_truth/template/glue-for-cloudtrail.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_16_update_15_template_20260306_040354.yaml,False,max_stage_error_attempts_exceeded,"Line 63: syntax error: expected <block end>, but found '<tag>' (syntax)",yaml_validation,15,moderate,,
17,"We need a CloudFormation template that creates multi-threshold AWS billing alarms using CloudWatch and SNS which monitor monthly AWS costs and send email alerts when spending exceeds predefined levels. The solution should deploy four CloudWatch alarms tracking the `EstimatedCharges` metric, triggering at $5, $10, $20, and $40 thresholds respectively. Configure an SNS topic with an email subscription to notify email address (xxxxx@gmail.com) when any alarm threshold is breached. Please monitor charges with alarms evaluated every 6 hours to balance responsiveness and noise reduction. ",../Data/groud_truth/template/billing-alarms.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_17_update_1_template_20260306_040537.yaml,True,,,,1,,100.0,83.33333333333334
18,"We need a CloudFormation template that creates an integration between DynamoDB streams and Amazon EventBridge to automate event-driven workflows based on specific data changes. The template must configure an EventBridge Pipe to filter DynamoDB stream events (e.g., when a user's 'avatarUrl' field ends with '.png') and route matching events to the bus with predefined metadata (`DetailType` and `Source`). ",../Data/groud_truth/template/dynamodb_with_eventbridge.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_18_update_11_template_20260306_042304.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'DynamoDBTable', 'message': ""Additional properties are not allowed ('Region' was unexpected)"", 'line_number': 31, 'rule_description': 'Making sure that resources properties are properly configured', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#properties'}, {'resource': 'DynamoDBTable', 'message': ""Additional properties are not allowed ('StreamEnabled' was unexpected)"", 'line_number': 39, 'rule_description': 'Making sure that resources properties are properly configured', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#properties'}, {'resource': 'DynamoDBStream', 'message': ""Resource type 'AWS::DynamoDB::Stream' does not exist in 'us-east-1'"", 'line_number': 43, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'EventBridgeBus', 'message': ""Resource type 'AWS::EventBridge::EventBus' does not exist in 'us-east-1'"", 'line_number': 49, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'EventBridgePipe', 'message': ""Resource type 'AWS::EventBridge::Pipe' does not exist in 'us-east-1'"", 'line_number': 55, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}]",syntax_validation,11,moderate,,
19,"We need a CloudFormation template that creates an Amazon EventBridge configuration to route custom events to an external API endpoint via HTTPS. The template should deploy an EventBridge event bus, an API destination ('https://webhook.site/testtest'), and a connection secured by an API key for authentication. ",../Data/groud_truth/template/eventbridge.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_19_update_11_template_20260306_043726.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'ApiDestination', 'message': ""Resource type 'AWS::ApiGatewayV2::ApiDestination' does not exist in 'us-east-1'"", 'line_number': 19, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'ApiKeyConnection', 'message': ""Resource type 'AWS::ApiGatewayV2::Connection' does not exist in 'us-east-1'"", 'line_number': 27, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'EventBus', 'message': ""Resource type 'AWS::EventBridge::EventBus' does not exist in 'us-east-1'"", 'line_number': 34, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}, {'resource': 'EventRule', 'message': ""Resource type 'AWS::EventBridge::Rule' does not exist in 'us-east-1'"", 'line_number': 39, 'rule_description': 'Resource types are validated against the spec accounting for regions', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint'}]",syntax_validation,11,moderate,,
20,"We need a CloudFormation template that creates a CloudWatch Dashboard and a set of CloudWatch Logs Insights queries to monitor and analyze AWS Client VPN usage patterns. The solution should aggregate metrics such as connection durations, data transfer volumes (ingress/egress), and user activity across different authentication methods (AD/SAML, Mutual Auth, and Mixed Auth). The template must organize queries into a logical folder structure and display results in a centralized dashboard with tables showing endpoint-specific usage, distinct user statistics, and authentication-type breakdowns.",../Data/groud_truth/template/CloudWatch_Dashboard_ClientVPN.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_20_update_11_template_20260306_050222.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'ClientVPNCustomMetrics', 'message': 'expected maximum item count: 1, found: 3', 'line_number': 17, 'rule_description': 'Check array for the number of items in the list to validate they are between the minimum and maximum', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#arraylength'}, {'resource': 'ClientVPNCustomMetrics', 'message': ""'$' is not one of ['ClientVPNCustomMetrics', 'ADAuthQuery', 'SAMLAuthQuery', 'MutualAuthQuery', 'MixedAuthQuery', 'CloudWatchDashboard']"", 'line_number': 20, 'rule_description': 'Making sure the sub function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-sub.html'}, {'resource': 'ClientVPNCustomMetrics', 'message': ""'$' is not one of ['ClientVPNCustomMetrics', 'ADAuthQuery', 'SAMLAuthQuery', 'MutualAuthQuery', 'MixedAuthQuery', 'CloudWatchDashboard']"", 'line_number': 23, 'rule_description': 'Making sure the sub function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-sub.html'}, {'resource': 'ClientVPNCustomMetrics', 'message': ""'$' is not one of ['ClientVPNCustomMetrics', 'ADAuthQuery', 'SAMLAuthQuery', 'MutualAuthQuery', 'MixedAuthQuery', 'CloudWatchDashboard']"", 'line_number': 26, 'rule_description': 'Making sure the sub function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-sub.html'}, {'resource': 'DashboardURL', 'message': ""'DashboardArn' is not one of [] in ['us-east-1']"", 'line_number': 91, 'rule_description': 'Make sure that output values have a type of string', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/outputs-section-structure.html'}]",syntax_validation,11,moderate,,
21,"We need a CloudFormation template that creates an Amazon Timestream database and tables with configurable retention policies and error handling. The template should define four tables (poc-table-01-batch-write, poc-table-02-older-records-memonly, poc-table-03-older-records-magnetic, poc-table-04-common-attributes).",../Data/groud_truth/template/ts_tables.yaml,llm_generated_data/template/iterative/ollama/qwen2.5-coder:7b/row_21_update_11_template_20260306_051359.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'TimestreamTable', 'message': ""Additional properties are not allowed ('MemoryStoreRetentionPeriodInDays' was unexpected. Did you mean 'MagneticStoreRetentionPeriodInDays'?)"", 'line_number': 36, 'rule_description': 'Making sure that resources properties are properly configured', 'documentation': 'https://github.com/aws-cloudformation/cfn-lint/blob/main/docs/cfn-schema-specification.md#properties'}]",syntax_validation,11,moderate,,
