timestamp,llm_type,llm_model,template_path,row_number,iteration_number,error_stage,stage_attempt_count,next_feedback_level,error_message,resource_name
2026-03-26 22:38:18,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_2_update_3_template_20260326_223747.yaml,2,3,security_validation,1,moderate,[CKV_AWS_18] Ensure the S3 bucket has access logging enabled,AWS::S3::Bucket.LogBucket
2026-03-26 22:39:11,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_2_update_4_template_20260326_223818.yaml,2,4,syntax_validation,1,moderate,Circular Dependencies for resource LogBucket. Circular dependency with [LogBucket],LogBucket
2026-03-26 22:39:17,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_2_update_5_template_20260326_223911.yaml,2,5,security_validation,2,moderate,[CKV_AWS_18] Ensure the S3 bucket has access logging enabled,AWS::S3::Bucket.LogBucket
2026-03-26 22:39:45,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_2_update_6_template_20260326_223917.yaml,2,6,syntax_validation,2,moderate,Circular Dependencies for resource LogBucket. Circular dependency with [LogBucket],LogBucket
2026-03-26 22:39:51,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_2_update_7_template_20260326_223945.yaml,2,7,security_validation,3,moderate,[CKV_AWS_18] Ensure the S3 bucket has access logging enabled,AWS::S3::Bucket.LogBucket
2026-03-26 22:39:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_2_update_8_template_20260326_223951.yaml,2,8,syntax_validation,3,moderate,Circular Dependencies for resource LogBucket. Circular dependency with [LogBucket],LogBucket
2026-03-26 22:40:02,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_2_update_9_template_20260326_223955.yaml,2,9,security_validation,4,moderate,[CKV_AWS_18] Ensure the S3 bucket has access logging enabled,AWS::S3::Bucket.LogBucket
2026-03-26 22:40:40,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_2_update_10_template_20260326_224002.yaml,2,10,syntax_validation,4,moderate,Circular Dependencies for resource LogBucket. Circular dependency with [LogBucket],LogBucket
2026-03-26 22:40:53,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_1_template_20260326_224043.yaml,3,1,syntax_validation,0,moderate,A bucket with 'AccessControl' set should also have at least one 'OwnershipControl' configured,WebsiteBucket
2026-03-26 22:40:53,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_1_template_20260326_224043.yaml,3,1,syntax_validation,0,moderate,'AccessControl' is a legacy property. Consider using 'AWS::S3::BucketPolicy' instead,WebsiteBucket
2026-03-26 22:41:28,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_2_template_20260326_224053.yaml,3,2,security_validation,0,moderate,[CKV_AWS_18] Ensure the S3 bucket has access logging enabled,AWS::S3::Bucket.WebsiteBucket
2026-03-26 22:41:28,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_2_template_20260326_224053.yaml,3,2,security_validation,0,moderate,[CKV_AWS_53] Ensure S3 bucket has block public ACLs enabled,AWS::S3::Bucket.WebsiteBucket
2026-03-26 22:41:28,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_2_template_20260326_224053.yaml,3,2,security_validation,0,moderate,[CKV_AWS_54] Ensure S3 bucket has block public policy enabled,AWS::S3::Bucket.WebsiteBucket
2026-03-26 22:41:28,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_2_template_20260326_224053.yaml,3,2,security_validation,0,moderate,[CKV_AWS_21] Ensure the S3 bucket has versioning enabled,AWS::S3::Bucket.WebsiteBucket
2026-03-26 22:41:28,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_2_template_20260326_224053.yaml,3,2,security_validation,0,moderate,[CKV_AWS_55] Ensure S3 bucket has ignore public ACLs enabled,AWS::S3::Bucket.WebsiteBucket
2026-03-26 22:41:28,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_2_template_20260326_224053.yaml,3,2,security_validation,0,moderate,[CKV_AWS_56] Ensure S3 bucket has RestrictPublicBuckets enabled,AWS::S3::Bucket.WebsiteBucket
2026-03-26 22:41:56,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_3_template_20260326_224128.yaml,3,3,syntax_validation,1,moderate,Additional properties are not allowed ('LogPrefix' was unexpected. Did you mean 'LogFilePrefix'?),WebsiteBucket
2026-03-26 22:42:30,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_4_template_20260326_224156.yaml,3,4,security_validation,1,moderate,[CKV_AWS_18] Ensure the S3 bucket has access logging enabled,AWS::S3::Bucket.AccessLogBucket
2026-03-26 22:42:30,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_4_template_20260326_224156.yaml,3,4,security_validation,1,moderate,[CKV_AWS_53] Ensure S3 bucket has block public ACLs enabled,AWS::S3::Bucket.AccessLogBucket
2026-03-26 22:42:30,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_4_template_20260326_224156.yaml,3,4,security_validation,1,moderate,[CKV_AWS_54] Ensure S3 bucket has block public policy enabled,AWS::S3::Bucket.AccessLogBucket
2026-03-26 22:42:30,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_4_template_20260326_224156.yaml,3,4,security_validation,1,moderate,[CKV_AWS_21] Ensure the S3 bucket has versioning enabled,AWS::S3::Bucket.AccessLogBucket
2026-03-26 22:42:30,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_4_template_20260326_224156.yaml,3,4,security_validation,1,moderate,[CKV_AWS_55] Ensure S3 bucket has ignore public ACLs enabled,AWS::S3::Bucket.AccessLogBucket
2026-03-26 22:42:30,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_4_template_20260326_224156.yaml,3,4,security_validation,1,moderate,[CKV_AWS_56] Ensure S3 bucket has RestrictPublicBuckets enabled,AWS::S3::Bucket.AccessLogBucket
2026-03-26 22:42:35,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_5_template_20260326_224230.yaml,3,5,security_validation,2,moderate,[CKV_AWS_18] Ensure the S3 bucket has access logging enabled,AWS::S3::Bucket.AccessLogBucket
2026-03-26 22:42:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_6_template_20260326_224235.yaml,3,6,syntax_validation,2,moderate,Circular Dependencies for resource AccessLogBucket. Circular dependency with [AccessLogBucket],AccessLogBucket
2026-03-26 22:42:47,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_7_template_20260326_224241.yaml,3,7,syntax_validation,3,moderate,Circular Dependencies for resource AccessLogBucket. Circular dependency with [AccessLogBucket],AccessLogBucket
2026-03-26 22:42:52,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_8_template_20260326_224247.yaml,3,8,syntax_validation,4,moderate,Circular Dependencies for resource AccessLogBucket. Circular dependency with [AccessLogBucket],AccessLogBucket
2026-03-26 22:42:57,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_9_template_20260326_224252.yaml,3,9,security_validation,3,moderate,[CKV_AWS_18] Ensure the S3 bucket has access logging enabled,AWS::S3::Bucket.AccessLogBucket
2026-03-26 22:43:56,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_3_update_10_template_20260326_224257.yaml,3,10,syntax_validation,5,moderate,Circular Dependencies for resource AccessLogBucket. Circular dependency with [AccessLogBucket],AccessLogBucket
2026-03-26 22:44:06,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_1_template_20260326_224400.yaml,4,1,syntax_validation,0,moderate,{'Fn::Sub': 'resolve:ssm:/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,EC2Instance
2026-03-26 22:44:06,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_1_template_20260326_224400.yaml,4,1,syntax_validation,0,moderate,'Fn::Sub' isn't needed because there are no variables,EC2Instance
2026-03-26 22:44:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_2_template_20260326_224406.yaml,4,2,syntax_validation,1,moderate,'/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2' is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$',EC2Instance
2026-03-26 22:44:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_2_template_20260326_224406.yaml,4,2,syntax_validation,1,moderate,'Fn::Sub' isn't needed because there are no variables,EC2Instance
2026-03-26 22:44:56,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_3_template_20260326_224412.yaml,4,3,syntax_validation,2,moderate,'Fn::Sub' isn't needed because there are no variables,EC2Instance
2026-03-26 22:45:28,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_4_template_20260326_224456.yaml,4,4,security_validation,0,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:45:28,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_4_template_20260326_224456.yaml,4,4,security_validation,0,moderate,[CKV_AWS_23] Ensure every security groups rule has a description,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:45:38,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_5_template_20260326_224528.yaml,4,5,security_validation,1,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:45:45,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_6_template_20260326_224538.yaml,4,6,security_validation,2,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:46:10,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_7_template_20260326_224545.yaml,4,7,security_validation,3,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:46:16,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_8_template_20260326_224610.yaml,4,8,security_validation,4,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:46:49,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_9_template_20260326_224616.yaml,4,9,security_validation,5,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:47:21,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_4_update_10_template_20260326_224649.yaml,4,10,security_validation,6,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:47:30,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_5_update_1_template_20260326_224724.yaml,5,1,syntax_validation,0,moderate,Additional properties are not allowed ('ProvisionedThroughput'),DynamoDBTable
2026-03-26 22:47:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_5_update_2_template_20260326_224730.yaml,5,2,security_validation,0,moderate,[CKV_AWS_28] Ensure DynamoDB point in time recovery (backup) is enabled,AWS::DynamoDB::Table.DynamoDBTable
2026-03-26 22:47:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_5_update_2_template_20260326_224730.yaml,5,2,security_validation,0,moderate,[CKV_AWS_119] Ensure DynamoDB Tables are encrypted using a KMS Customer Managed CMK,AWS::DynamoDB::Table.DynamoDBTable
2026-03-26 22:48:13,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_5_update_3_template_20260326_224755.yaml,5,3,syntax_validation,1,moderate,'SSEType' is a dependency of 'KMSMasterKeyId',DynamoDBTable
2026-03-26 22:48:13,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_5_update_3_template_20260326_224755.yaml,5,3,syntax_validation,1,moderate,"'KmsKeyId' is not one of ['DynamoDBTable', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']",DynamoDBTable
2026-03-26 22:48:19,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_5_update_4_template_20260326_224813.yaml,5,4,syntax_validation,2,moderate,"'KmsKeyId' is not one of ['DynamoDBTable', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']",DynamoDBTable
2026-03-26 22:49:04,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_1_template_20260326_224832.yaml,6,1,syntax_validation,0,moderate,{'Fn::Sub': 'resolve:ssm:/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,EC2Instance
2026-03-26 22:49:11,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_2_template_20260326_224904.yaml,6,2,security_validation,0,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:49:11,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_2_template_20260326_224904.yaml,6,2,security_validation,0,moderate,[CKV_AWS_23] Ensure every security groups rule has a description,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:49:39,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_3_template_20260326_224911.yaml,6,3,security_validation,1,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.EC2SecurityGroup
2026-03-26 22:49:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_4_template_20260326_224939.yaml,6,4,deployment,0,moderate,Resource provider operation failed: An error occurred (InvalidAMIID.NotFound) when calling the RunInstances operation: The image id 'ami-0c55b159cbfafe1f0' does not exist,EC2Instance
2026-03-26 22:49:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_4_template_20260326_224939.yaml,6,4,deployment,0,moderate,,validation-stack-b6506522
2026-03-26 22:49:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_4_template_20260326_224939.yaml,6,4,deployment,0,moderate,,validation-stack-b6506522
2026-03-26 22:50:35,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_5_template_20260326_224955.yaml,6,5,syntax_validation,1,moderate,'Fn::Sub' isn't needed because there are no variables,EC2Instance
2026-03-26 22:51:17,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_1_template_20260326_225048.yaml,7,1,syntax_validation,0,moderate,{'Fn::Sub': 'resolve:ssm:/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,EC2Instance
2026-03-26 22:51:17,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_1_template_20260326_225048.yaml,7,1,syntax_validation,0,moderate,'VpcId' is a dependency of 'SecurityGroupEgress',InstanceSecurityGroup
2026-03-26 22:51:56,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_2_template_20260326_225117.yaml,7,2,security_validation,0,moderate,[CKV_AWS_24] Ensure no security groups allow ingress from 0.0.0.0:0 to port 22,AWS::EC2::SecurityGroup.InstanceSecurityGroup
2026-03-26 22:51:56,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_2_template_20260326_225117.yaml,7,2,security_validation,0,moderate,[CKV_AWS_23] Ensure every security groups rule has a description,AWS::EC2::SecurityGroup.InstanceSecurityGroup
2026-03-26 22:52:53,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_3_template_20260326_225156.yaml,7,3,deployment,0,moderate,Resource provider operation failed: An error occurred (InvalidAMIID.NotFound) when calling the RunInstances operation: The image id 'ami-0c55b159cbfafe1f0' does not exist,EC2Instance
2026-03-26 22:52:53,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_3_template_20260326_225156.yaml,7,3,deployment,0,moderate,,validation-stack-db958453
2026-03-26 22:52:53,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_3_template_20260326_225156.yaml,7,3,deployment,0,moderate,,validation-stack-db958453
2026-03-26 22:53:01,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_4_template_20260326_225253.yaml,7,4,syntax_validation,1,moderate,{'Fn::Sub': 'resolve:ssm:/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,EC2Instance
2026-03-26 22:54:23,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_8_update_1_template_20260326_225316.yaml,8,1,syntax_validation,0,moderate,'Arn' is not one of [] in ['us-east-1'],DashboardArn
