row_number,prompt,ground_truth_path,final_template_path,success,failure_reason,error_message,failed_at_stage,total_iterations,highest_feedback_level,coverage_percentage,accuracy_percentage
26,"We need a CloudFormation template that creates an S3 bucket integrated with Amazon EventBridge and SNS to notify subscribers about object creation events. The template should deploy an S3 bucket configured to send events to EventBridge, an SNS topic for message distribution, and an EventBridge rule that triggers on `Object Created` events from the bucket.",../Data/groud_truth/template/s3_sns.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_26_update_2_template_20260310_194524.yaml,True,,,,2,moderate,75.0,75.0
27,"We need a CloudFormation template that creates a real-time data ingestion and storage pipeline using Amazon Kinesis Data Stream and Kinesis Data Firehose, which delivers the data to an S3 bucket. ",../Data/groud_truth/template/sam_kinesis.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_27_update_3_template_20260310_194706.yaml,True,,,,3,moderate,80.0,100.0
28,"We need a CloudFormation template that creates an automated monitoring and notification system for AWS Secrets Manager secret lifecycle events, which sends alerts via Amazon SNS when secrets are created, updated, or accessed. ",../Data/groud_truth/template/sns_for_secret_manager.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_28_update_5_template_20260310_195139.yaml,False,max_iterations_exceeded,,deployment,5,moderate,,
29,"We need a CloudFormation template that creates secure parameter storage and retrieval workflows using AWS Systems Manager (SSM) Parameter Store and Secrets Manager which demonstrates centralized configuration management for serverless applications. The solution should define SSM Parameters under a stack-specific namespace to store non-sensitive configuration values (e.g., ""This is A/B""). Generate a Secrets Manager secret with a dynamically created password and predefined username, enforcing security constraints (e.g., excluded characters). Deploy a Lambda function to fetch and decrypt parameters/secrets using Boto3, showcasing path-based SSM parameter retrieval and Secrets Manager secret decryption workflows. Attach IAM roles/policies to grant the Lambda permissions for SSM, Secrets Manager, and CloudWatch logging, ensuring least-privilege access.",../Data/groud_truth/template/parameter-store-demo.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_29_update_5_template_20260310_195448.yaml,False,max_iterations_exceeded,,deployment,5,moderate,,
30,"We need a CloudFormation template that creates a EFS file system with cross-AZ EC2 instances and performance monitoring which provides shared storage for applications requiring multi-AZ accessibility. The solution should also launch two EC2 instances in separate AZs with IAM roles granting EFS access and SSM permissions, automating EFS mounting via user data scripts that retry until mount targets are available. Configure CloudWatch alarms to monitor EFS I/O limits and throughput utilization, triggering alerts at 95% I/O limit and 80% throughput thresholds. Note to establish a VPC with public subnets, internet gateway, and network ACLs to support EFS and EC2 connectivity while enforcing security group rules for controlled NFS access. Use cfn-signal and CreationPolicies to ensure instances successfully mount EFS before stack completion, avoiding partial deployments.  ",../Data/groud_truth/template/efs-provisioned.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_30_update_5_template_20260310_200444.yaml,False,max_iterations_exceeded,,syntax_validation,5,moderate,,
31,"We need a CloudFormation template that creates an automated deployment pipeline for the Etherpad application using AWS CodeDeploy. The template should deploy Etherpad on EC2 instances within an Auto Scaling group across two subnets, fronted by an internet-facing Application Load Balancer for traffic distribution. It must provision a MySQL RDS instance for database storage and integrate AWS Systems Manager (SSM) for secure parameter storage. The solution should automate instance provisioning with a launch template that installs dependencies (Node.js, CodeDeploy agent) and signals CloudFormation upon readiness. An S3 bucket stores deployment artifacts, while CodeDeploy resources manage application updates. ",../Data/groud_truth/template/codedeploy.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_31_update_5_template_20260310_201458.yaml,False,max_iterations_exceeded,,syntax_validation,5,moderate,,
32,We need a CloudFormation template that creates a Lambda sample.,../Data/groud_truth/template/LambdaSample.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_32_update_5_template_20260310_201803.yaml,False,max_iterations_exceeded,,syntax_validation,5,moderate,,
33,"We need a CloudFormation template that creates IAM roles for EC2 instances with read-only access to IAM metadata, which allows them to retrieve and list IAM resources. The template should define two roles that trust the EC2 service, attach a managed policy granting permissions for `iam:Get*` and `iam:List*` actions across all IAM resources.",../Data/groud_truth/template/lab3.1.4.iamrole.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_33_update_1_template_20260310_201818.yaml,True,,,,1,,66.66666666666666,100.0
34,"We need a CloudFormation template that creates a MySQL RDS instance (db.r5.large) with Provisioned IOPS (io1 storage) within a VPC. The solution should deploy the database across two private subnets in different Availability Zones using a DB subnet group, with network isolation via a dedicated VPC and a security group restricting access to port 3306 for internal VPC traffic. ",../Data/groud_truth/template/RDS_PIOPS.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_34_update_5_template_20260310_202227.yaml,False,max_iterations_exceeded,,syntax_validation,5,moderate,,
35,"We need a CloudFormation template that creates MySQL RDS instance (db.t3.micro) with automated snapshots and basic networking infrastructure. The template should deploy the database in a VPC with public subnets across two Availability Zones, using a route table and internet gateway for external connectivity. ",../Data/groud_truth/template/RDS_Snapshot_On_Delete.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_35_update_5_template_20260310_202600.yaml,False,max_iterations_exceeded,,syntax_validation,5,moderate,,
36,We need a CloudFormation template that creates a MySQL RDS instance (db.t3.micro) with a custom parameter group and secure network isolation. The template should deploy the database in a VPC with two subnets across Availability Zones. It must integrate AWS Secrets Manager to securely generate and manage admin credentials. ,../Data/groud_truth/template/RDS_with_DBParameterGroup.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_36_update_5_template_20260310_202948.yaml,False,max_iterations_exceeded,,yaml_validation,5,moderate,,
37,We need a CloudFormation template that creates a secure bucket that passes default security scanning checks. Includes a bucket to store replicas and an access log bucket. Server side encryption is enabled. Public access is disabled. The bucket policy requires secure transport.,../Data/groud_truth/template/compliant-bucket.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_37_update_3_template_20260310_203136.yaml,True,,,,3,moderate,50.0,100.0
38,We need a CloudFormation template that creates a S3 bucket trigger lambda function.,../Data/groud_truth/template/S3_LambdaTrigger.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_38_update_5_template_20260310_203417.yaml,False,max_iterations_exceeded,,deployment,5,moderate,,
39,"We need a CloudFormation template that creates an Amazon ECR repository, which include a repository policy granting the AWS account root user permissions to perform critical ECR actions, for Kubernetes container image management. ",../Data/groud_truth/template/ecr.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_39_update_1_template_20260310_203458.yaml,True,,,,1,,100.0,100.0
40,We need a CloudFormation template that creates SQS FIFO Queue.,../Data/groud_truth/template/SQSFIFOQueue.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_40_update_2_template_20260310_203537.yaml,True,,,,2,moderate,50.0,50.0
41,We need a CloudFormation template that creates SQS Standard Queue.,../Data/groud_truth/template/SQSStandardQueue.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_41_update_1_template_20260310_203604.yaml,True,,,,1,,50.0,100.0
42,"We need a CloudFormation template that creates a VPC, with a pair of public and private subnets, in total three, spread across two Availability Zones. It uses a static AZ Mapping known as RegionMap to ensure that your resources persist in a given Availability Zone if we add or remove zones.",../Data/groud_truth/template/FindInMapAZs.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_42_update_1_template_20260310_203637.yaml,True,,,,1,,63.63636363636363,100.0
43,We need a CloudFormation template that creates a S3 bucket with integrated AWS KMS encryption and lifecycle management. The template must include a KMS key alias for simplified key management and tag the bucket for organizational tracking. ,../Data/groud_truth/template/lab2.2.4.create.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_43_update_1_template_20260310_203759.yaml,True,,,,1,,100.0,75.0
44,"We need a CloudFormation template that creates a VPC with Managed NAT. Note, you can assume there are four subnets.",../Data/groud_truth/template/VPC_With_Managed_NAT_And_Private_Subnet.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_44_update_2_template_20260310_204006.yaml,True,,,,2,moderate,65.38461538461539,100.0
45,We need a CloudFormation template that creates an Amazon Data Firehose stream with server-side encryption set using AWS Managed keys and destination error logging enabled to a created Amazon CloudWatch log group and log stream.,../Data/groud_truth/template/DataFirehoseDeliveryStream.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_45_update_3_template_20260310_204153.yaml,True,,,,3,moderate,100.0,100.0
46,"We need a CloudFormation template that creates a resilient Jenkins CI/CD server with automated hardware failure recovery and secure access. The template should deploy Jenkins on an EC2 instance within a VPC, using a static Elastic IP for consistent public access and a security group allowing HTTP/ICMP traffic. It must automatically recover the instance via a CloudWatch alarm if system-level failures occur, ensuring continuity. The solution integrates an IAM role for Systems Manager (SSM) access, enabling secure management without SSH.",../Data/groud_truth/template/recovery.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_46_update_5_template_20260310_204620.yaml,False,max_iterations_exceeded,,deployment,5,moderate,,
47,"We need a CloudFormation template that creates IAM roles for EC2 instances with restricted read-only access to AWS IAM metadata, which enables them to retrieve and list IAM resources without modification rights. ",../Data/groud_truth/template/lab3.1.3.iamrole.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_47_update_1_template_20260310_204713.yaml,True,,,,1,,33.33333333333333,100.0
48,"We need a CloudFormation template that creates an AWS Glue ETL job infrastructure. The template should provision an S3 bucket to store Glue scripts and Spark logs, define an IAM role granting AWS Glue permissions to access S3 and execute jobs, and configure a Glue job with version 4.0 using Python scripts from the bucket (gue_scripts/sample_convert.py). ",../Data/groud_truth/template/010_resources.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_48_update_2_template_20260310_204803.yaml,True,,,,2,moderate,100.0,100.0
49,We need a CloudFormation template that creates a simple Amazon ECS cluster that is setup for serverless usage with AWS Fargate.,../Data/groud_truth/template/ecs_serverless_with_fargate.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_49_update_5_template_20260310_205144.yaml,False,max_iterations_exceeded,,yaml_validation,5,moderate,,
50,"We need a CloudFormation template that creates a scalable URL-to-PNG screenshot service with automated load testing and S3/SQS integration, designed to dynamically process website screenshot requests and store results in a secure, distributed environment. The template should deploy an Auto Scaling group of EC2 instances (workers) across two Availability Zones, configured to consume messages from an SQS queue and generate screenshots using Chromium, saving outputs to an S3 bucket. It must include a load test instance that populates the queue with sample URL requests to simulate traffic, while CloudWatch alarms trigger scaling policies based on queue depth (scaling up/down between 1-2 instances). ",../Data/groud_truth/template/url2png-loadtest.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_50_update_5_template_20260310_210026.yaml,False,max_iterations_exceeded,,deployment,5,moderate,,
51,"We need a CloudFormation template that creates a web server infrastructure with an Application Load Balancer (ALB) and Auto Scaling group, designed to distribute traffic across multiple EC2 instances in different Availability Zones for scalability and fault tolerance. The template must provision EC2 instances via a launch template that installs and configures Apache HTTP Server, ensuring each instance dynamically generates a unique HTML page. The solution enforces security via IAM roles for SSM access, and restricts web server traffic to the ALB. ",../Data/groud_truth/template/loadbalancer.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_51_update_5_template_20260310_210523.yaml,False,max_iterations_exceeded,,deployment,5,moderate,,
52,"We need a CloudFormation template that creates a multi-region application failover architecture using Amazon Route 53 Application Recovery Controller (ARC). The template should configure a recovery cluster and control panel, define routing controls for two AWS regions, enforce a safety rule to maintain at least one active region at all times, and set up health checks linked to routing controls for monitoring regional application health. ",../Data/groud_truth/template/Route53-ARC-routing-control.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_52_update_5_template_20260310_210815.yaml,False,max_iterations_exceeded,,syntax_validation,5,moderate,,
53,"We need a CloudFormation template that creates an AWS EMR Serverless environment. The template should provision an IAM role granting EMR Serverless permissions to interact with S3 and CloudWatch Logs, deploy a private S3 bucket for storing scripts and data, and configure an EMR Serverless application (`emr-6.15.0` Spark) with auto-start/auto-stop features to minimize idle costs.",../Data/groud_truth/template/010_emr_serverless.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_53_update_5_template_20260310_211105.yaml,False,max_iterations_exceeded,,syntax_validation,5,moderate,,
54,"We need a CloudFormation template that creates a centralized Amazon SNS topic with secure cross-service notification capabilities and email subscription, designed to aggregate alerts and events from AWS services into a single channel. ",../Data/groud_truth/template/central_alert.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_54_update_1_template_20260310_211155.yaml,True,,,,1,,100.0,75.0
55,We need a CloudFormation template that creates a vpc with security group.,../Data/groud_truth/template/client_security_group.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_55_update_1_template_20260310_211231.yaml,True,,,,1,,100.0,100.0
56,"We need a CloudFormation template that creates a secure Amazon Cognito User Pool with administrator-controlled user provisioning and email-based authentication, designed for applications requiring centralized user management. ",../Data/groud_truth/template/cognito_userpool.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_56_update_5_template_20260310_211525.yaml,False,max_iterations_exceeded,,deployment,5,moderate,,
57,"We need a CloudFormation template that creates a basic Amazon ECS cluster with configurable monitoring capabilities, designed to serve as a foundational component for containerized workloads. ",../Data/groud_truth/template/simple_ecs.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_57_update_1_template_20260310_211627.yaml,True,,,,1,,100.0,20.0
58,"We need a CloudFormation template that creates a scalable and monitored Amazon EFS file system with automated backups and performance safeguards, designed for shared storage in a VPC-based environment. The template must integrate CloudWatch alarms to monitor IO utilization, burst credits, and throughput thresholds for proactive performance management. Automated backups via AWS Backup should be conditionally enabled with a customizable CRON schedule. ",../Data/groud_truth/template/efs_file_system.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_58_update_5_template_20260310_211954.yaml,False,max_iterations_exceeded,,yaml_validation,5,moderate,,
59,We need a CloudFormation template that creates an Amazon Kinesis Data Stream for real-time data ingestion and processing and alerts for read and write throughput exceeding.,../Data/groud_truth/template/kinesis-data-stream.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_59_update_2_template_20260310_212149.yaml,True,,,,2,moderate,100.0,75.0
60,We need a CloudFormation template that creates an AWS KMS (Key Management Service) Key for centralized encryption management. Remember to include the Alias for the key.,../Data/groud_truth/template/kms-key.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_60_update_1_template_20260310_212215.yaml,True,,,,1,,100.0,100.0
61,"We need a CloudFormation template that creates a private Amazon Route 53 Hosted Zone for internal DNS management within a VPC. Note the domain is: ""www.example.com"".",../Data/groud_truth/template/route53-hosted-zone-private.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_61_update_5_template_20260310_212318.yaml,False,max_iterations_exceeded,,deployment,5,moderate,,
62,"We need a CloudFormation template that creates a Amazon Aurora MySQL cluster with two database instances and customized database parameter groups. It must include two publicly accessible `db.t3.large` instances for redundancy, with parameter groups enforcing database-specific settings like `time_zone` and `sql_mode`. ",../Data/groud_truth/template/rds_2db_instance.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_62_update_5_template_20260310_212547.yaml,False,max_iterations_exceeded,,syntax_validation,5,moderate,,
63,We need a CloudFormation template that creates an Amazon Aurora MySQL cluster with CloudWatch Logs integration. The template should deploy a multi-AZ Aurora cluster with two publicly accessible instances (`db.t3.large`) across two subnets. It must enable error log exports to CloudWatch for monitoring and troubleshooting.,../Data/groud_truth/template/rds_psql_export.yaml,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_63_update_5_template_20260310_212935.yaml,False,max_iterations_exceeded,,syntax_validation,5,moderate,,
