row_number,prompt,ground_truth_path,final_template_path,success,failure_reason,error_message,failed_at_stage,total_iterations,highest_feedback_level,coverage_percentage,accuracy_percentage
28,"We need a CloudFormation template that creates an automated monitoring and notification system for AWS Secrets Manager secret lifecycle events, which sends alerts via Amazon SNS when secrets are created, updated, or accessed. ",../Data/groud_truth/template/sns_for_secret_manager.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_28_update_5_template_20260228_232910.yaml,True,,,,5,moderate,66.66666666666666,22.22222222222222
29,"We need a CloudFormation template that creates secure parameter storage and retrieval workflows using AWS Systems Manager (SSM) Parameter Store and Secrets Manager which demonstrates centralized configuration management for serverless applications. The solution should define SSM Parameters under a stack-specific namespace to store non-sensitive configuration values (e.g., ""This is A/B""). Generate a Secrets Manager secret with a dynamically created password and predefined username, enforcing security constraints (e.g., excluded characters). Deploy a Lambda function to fetch and decrypt parameters/secrets using Boto3, showcasing path-based SSM parameter retrieval and Secrets Manager secret decryption workflows. Attach IAM roles/policies to grant the Lambda permissions for SSM, Secrets Manager, and CloudWatch logging, ensuring least-privilege access.",../Data/groud_truth/template/parameter-store-demo.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_29_update_4_template_20260228_234044.yaml,True,,,,4,moderate,66.66666666666666,80.0
30,"We need a CloudFormation template that creates a EFS file system with cross-AZ EC2 instances and performance monitoring which provides shared storage for applications requiring multi-AZ accessibility. The solution should also launch two EC2 instances in separate AZs with IAM roles granting EFS access and SSM permissions, automating EFS mounting via user data scripts that retry until mount targets are available. Configure CloudWatch alarms to monitor EFS I/O limits and throughput utilization, triggering alerts at 95% I/O limit and 80% throughput thresholds. Note to establish a VPC with public subnets, internet gateway, and network ACLs to support EFS and EC2 connectivity while enforcing security group rules for controlled NFS access. Use cfn-signal and CreationPolicies to ensure instances successfully mount EFS before stack completion, avoiding partial deployments.  ",../Data/groud_truth/template/efs-provisioned.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_30_update_12_template_20260301_001913.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'Instance1', 'message': ""'Fn::Sub' isn't needed because there are no variables"", 'line_number': 312, 'rule_description': 'Checks sub strings to see if a variable is defined.', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-sub.html'}, {'resource': 'Instance1', 'message': ""'MOUNT_POINT' is not one of ['KeyName', 'InstanceType', 'VpcCidr', 'PublicSubnetCidr1', 'PublicSubnetCidr2', 'EfsThroughputThreshold', 'EfsIoLimitThreshold', 'SnsTopicArnForIoAlarm', 'SnsTopicArnForThroughputAlarm', 'VPC', 'InternetGateway', 'GatewayAttachment', 'PublicRouteTable', 'PublicSubnet1', 'PublicSubnet2', 'PublicRoute', 'PublicSubnet1RouteTableAssociation', 'PublicSubnet2RouteTableAssociation', 'PublicNetworkAcl', 'PublicSubnet1AclAssociation', 'PublicSubnet2AclAssociation', 'PublicAclInboundSSH', 'PublicAclInboundNFS', 'PublicAclInboundHTTP', 'PublicAclEgressAll', 'EfsSecurityGroup', 'Ec2SecurityGroup', 'EfsFileSystem', 'EfsMountTarget1', 'EfsMountTarget2', 'Ec2InstanceRole', 'Ec2InstanceProfile', 'WaitConditionHandle1', 'WaitCondition1', 'WaitConditionHandle2', 'WaitCondition2', 'Instance1', 'Instance2', 'EfsIoLimitAlarm', 'EfsThroughputAlarm', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 320, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}, {'resource': 'Instance1', 'message': ""'RETRY_COUNT' is not one of ['KeyName', 'InstanceType', 'VpcCidr', 'PublicSubnetCidr1', 'PublicSubnetCidr2', 'EfsThroughputThreshold', 'EfsIoLimitThreshold', 'SnsTopicArnForIoAlarm', 'SnsTopicArnForThroughputAlarm', 'VPC', 'InternetGateway', 'GatewayAttachment', 'PublicRouteTable', 'PublicSubnet1', 'PublicSubnet2', 'PublicRoute', 'PublicSubnet1RouteTableAssociation', 'PublicSubnet2RouteTableAssociation', 'PublicNetworkAcl', 'PublicSubnet1AclAssociation', 'PublicSubnet2AclAssociation', 'PublicAclInboundSSH', 'PublicAclInboundNFS', 'PublicAclInboundHTTP', 'PublicAclEgressAll', 'EfsSecurityGroup', 'Ec2SecurityGroup', 'EfsFileSystem', 'EfsMountTarget1', 'EfsMountTarget2', 'Ec2InstanceRole', 'Ec2InstanceProfile', 'WaitConditionHandle1', 'WaitCondition1', 'WaitConditionHandle2', 'WaitCondition2', 'Instance1', 'Instance2', 'EfsIoLimitAlarm', 'EfsThroughputAlarm', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 320, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}, {'resource': 'Instance1', 'message': ""'MAX_RETRIES' is not one of ['KeyName', 'InstanceType', 'VpcCidr', 'PublicSubnetCidr1', 'PublicSubnetCidr2', 'EfsThroughputThreshold', 'EfsIoLimitThreshold', 'SnsTopicArnForIoAlarm', 'SnsTopicArnForThroughputAlarm', 'VPC', 'InternetGateway', 'GatewayAttachment', 'PublicRouteTable', 'PublicSubnet1', 'PublicSubnet2', 'PublicRoute', 'PublicSubnet1RouteTableAssociation', 'PublicSubnet2RouteTableAssociation', 'PublicNetworkAcl', 'PublicSubnet1AclAssociation', 'PublicSubnet2AclAssociation', 'PublicAclInboundSSH', 'PublicAclInboundNFS', 'PublicAclInboundHTTP', 'PublicAclEgressAll', 'EfsSecurityGroup', 'Ec2SecurityGroup', 'EfsFileSystem', 'EfsMountTarget1', 'EfsMountTarget2', 'Ec2InstanceRole', 'Ec2InstanceProfile', 'WaitConditionHandle1', 'WaitCondition1', 'WaitConditionHandle2', 'WaitCondition2', 'Instance1', 'Instance2', 'EfsIoLimitAlarm', 'EfsThroughputAlarm', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 320, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}, {'resource': 'Instance2', 'message': ""'Fn::Sub' isn't needed because there are no variables"", 'line_number': 366, 'rule_description': 'Checks sub strings to see if a variable is defined.', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-sub.html'}, {'resource': 'Instance2', 'message': ""'MOUNT_POINT' is not one of ['KeyName', 'InstanceType', 'VpcCidr', 'PublicSubnetCidr1', 'PublicSubnetCidr2', 'EfsThroughputThreshold', 'EfsIoLimitThreshold', 'SnsTopicArnForIoAlarm', 'SnsTopicArnForThroughputAlarm', 'VPC', 'InternetGateway', 'GatewayAttachment', 'PublicRouteTable', 'PublicSubnet1', 'PublicSubnet2', 'PublicRoute', 'PublicSubnet1RouteTableAssociation', 'PublicSubnet2RouteTableAssociation', 'PublicNetworkAcl', 'PublicSubnet1AclAssociation', 'PublicSubnet2AclAssociation', 'PublicAclInboundSSH', 'PublicAclInboundNFS', 'PublicAclInboundHTTP', 'PublicAclEgressAll', 'EfsSecurityGroup', 'Ec2SecurityGroup', 'EfsFileSystem', 'EfsMountTarget1', 'EfsMountTarget2', 'Ec2InstanceRole', 'Ec2InstanceProfile', 'WaitConditionHandle1', 'WaitCondition1', 'WaitConditionHandle2', 'WaitCondition2', 'Instance1', 'Instance2', 'EfsIoLimitAlarm', 'EfsThroughputAlarm', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 374, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}, {'resource': 'Instance2', 'message': ""'RETRY_COUNT' is not one of ['KeyName', 'InstanceType', 'VpcCidr', 'PublicSubnetCidr1', 'PublicSubnetCidr2', 'EfsThroughputThreshold', 'EfsIoLimitThreshold', 'SnsTopicArnForIoAlarm', 'SnsTopicArnForThroughputAlarm', 'VPC', 'InternetGateway', 'GatewayAttachment', 'PublicRouteTable', 'PublicSubnet1', 'PublicSubnet2', 'PublicRoute', 'PublicSubnet1RouteTableAssociation', 'PublicSubnet2RouteTableAssociation', 'PublicNetworkAcl', 'PublicSubnet1AclAssociation', 'PublicSubnet2AclAssociation', 'PublicAclInboundSSH', 'PublicAclInboundNFS', 'PublicAclInboundHTTP', 'PublicAclEgressAll', 'EfsSecurityGroup', 'Ec2SecurityGroup', 'EfsFileSystem', 'EfsMountTarget1', 'EfsMountTarget2', 'Ec2InstanceRole', 'Ec2InstanceProfile', 'WaitConditionHandle1', 'WaitCondition1', 'WaitConditionHandle2', 'WaitCondition2', 'Instance1', 'Instance2', 'EfsIoLimitAlarm', 'EfsThroughputAlarm', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 374, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}, {'resource': 'Instance2', 'message': ""'MAX_RETRIES' is not one of ['KeyName', 'InstanceType', 'VpcCidr', 'PublicSubnetCidr1', 'PublicSubnetCidr2', 'EfsThroughputThreshold', 'EfsIoLimitThreshold', 'SnsTopicArnForIoAlarm', 'SnsTopicArnForThroughputAlarm', 'VPC', 'InternetGateway', 'GatewayAttachment', 'PublicRouteTable', 'PublicSubnet1', 'PublicSubnet2', 'PublicRoute', 'PublicSubnet1RouteTableAssociation', 'PublicSubnet2RouteTableAssociation', 'PublicNetworkAcl', 'PublicSubnet1AclAssociation', 'PublicSubnet2AclAssociation', 'PublicAclInboundSSH', 'PublicAclInboundNFS', 'PublicAclInboundHTTP', 'PublicAclEgressAll', 'EfsSecurityGroup', 'Ec2SecurityGroup', 'EfsFileSystem', 'EfsMountTarget1', 'EfsMountTarget2', 'Ec2InstanceRole', 'Ec2InstanceProfile', 'WaitConditionHandle1', 'WaitCondition1', 'WaitConditionHandle2', 'WaitCondition2', 'Instance1', 'Instance2', 'EfsIoLimitAlarm', 'EfsThroughputAlarm', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 374, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}]",syntax_validation,12,moderate,,
31,"We need a CloudFormation template that creates an automated deployment pipeline for the Etherpad application using AWS CodeDeploy. The template should deploy Etherpad on EC2 instances within an Auto Scaling group across two subnets, fronted by an internet-facing Application Load Balancer for traffic distribution. It must provision a MySQL RDS instance for database storage and integrate AWS Systems Manager (SSM) for secure parameter storage. The solution should automate instance provisioning with a launch template that installs dependencies (Node.js, CodeDeploy agent) and signals CloudFormation upon readiness. An S3 bucket stores deployment artifacts, while CodeDeploy resources manage application updates. ",../Data/groud_truth/template/codedeploy.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_31_update_12_template_20260301_005113.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'LaunchTemplate', 'message': ""'DB_USER' is not one of ['VPCId', 'Subnet1', 'Subnet2', 'InstanceType', 'DBName', 'DBUser', 'KeyName', 'MinSize', 'MaxSize', 'EtherpadVersion', 'ALBSecurityGroup', 'EC2SecurityGroup', 'RDSSecurityGroup', 'DBSubnetGroup', 'RDSDBSecret', 'MySQLRDS', 'SSMDBSecretARN', 'SSMDBName', 'SSMDBUser', 'SSMDBHost', 'SSMDBPort', 'ArtifactBucket', 'EC2InstanceRole', 'EC2InstanceProfile', 'CodeDeployServiceRole', 'ArtifactBucketPolicy', 'ApplicationLoadBalancer', 'TargetGroup', 'ALBListener', 'LaunchTemplate', 'AutoScalingGroup', 'CodeDeployApplication', 'CodeDeployDeploymentGroup', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 314, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}, {'resource': 'LaunchTemplate', 'message': ""'DB_HOST' is not one of ['VPCId', 'Subnet1', 'Subnet2', 'InstanceType', 'DBName', 'DBUser', 'KeyName', 'MinSize', 'MaxSize', 'EtherpadVersion', 'ALBSecurityGroup', 'EC2SecurityGroup', 'RDSSecurityGroup', 'DBSubnetGroup', 'RDSDBSecret', 'MySQLRDS', 'SSMDBSecretARN', 'SSMDBName', 'SSMDBUser', 'SSMDBHost', 'SSMDBPort', 'ArtifactBucket', 'EC2InstanceRole', 'EC2InstanceProfile', 'CodeDeployServiceRole', 'ArtifactBucketPolicy', 'ApplicationLoadBalancer', 'TargetGroup', 'ALBListener', 'LaunchTemplate', 'AutoScalingGroup', 'CodeDeployApplication', 'CodeDeployDeploymentGroup', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 314, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}, {'resource': 'LaunchTemplate', 'message': ""'DB_PORT' is not one of ['VPCId', 'Subnet1', 'Subnet2', 'InstanceType', 'DBName', 'DBUser', 'KeyName', 'MinSize', 'MaxSize', 'EtherpadVersion', 'ALBSecurityGroup', 'EC2SecurityGroup', 'RDSSecurityGroup', 'DBSubnetGroup', 'RDSDBSecret', 'MySQLRDS', 'SSMDBSecretARN', 'SSMDBName', 'SSMDBUser', 'SSMDBHost', 'SSMDBPort', 'ArtifactBucket', 'EC2InstanceRole', 'EC2InstanceProfile', 'CodeDeployServiceRole', 'ArtifactBucketPolicy', 'ApplicationLoadBalancer', 'TargetGroup', 'ALBListener', 'LaunchTemplate', 'AutoScalingGroup', 'CodeDeployApplication', 'CodeDeployDeploymentGroup', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 314, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}, {'resource': 'LaunchTemplate', 'message': ""'DB_PASSWORD' is not one of ['VPCId', 'Subnet1', 'Subnet2', 'InstanceType', 'DBName', 'DBUser', 'KeyName', 'MinSize', 'MaxSize', 'EtherpadVersion', 'ALBSecurityGroup', 'EC2SecurityGroup', 'RDSSecurityGroup', 'DBSubnetGroup', 'RDSDBSecret', 'MySQLRDS', 'SSMDBSecretARN', 'SSMDBName', 'SSMDBUser', 'SSMDBHost', 'SSMDBPort', 'ArtifactBucket', 'EC2InstanceRole', 'EC2InstanceProfile', 'CodeDeployServiceRole', 'ArtifactBucketPolicy', 'ApplicationLoadBalancer', 'TargetGroup', 'ALBListener', 'LaunchTemplate', 'AutoScalingGroup', 'CodeDeployApplication', 'CodeDeployDeploymentGroup', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 314, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}, {'resource': 'LaunchTemplate', 'message': ""'DB_NAME' is not one of ['VPCId', 'Subnet1', 'Subnet2', 'InstanceType', 'DBName', 'DBUser', 'KeyName', 'MinSize', 'MaxSize', 'EtherpadVersion', 'ALBSecurityGroup', 'EC2SecurityGroup', 'RDSSecurityGroup', 'DBSubnetGroup', 'RDSDBSecret', 'MySQLRDS', 'SSMDBSecretARN', 'SSMDBName', 'SSMDBUser', 'SSMDBHost', 'SSMDBPort', 'ArtifactBucket', 'EC2InstanceRole', 'EC2InstanceProfile', 'CodeDeployServiceRole', 'ArtifactBucketPolicy', 'ApplicationLoadBalancer', 'TargetGroup', 'ALBListener', 'LaunchTemplate', 'AutoScalingGroup', 'CodeDeployApplication', 'CodeDeployDeploymentGroup', 'AWS::AccountId', 'AWS::NoValue', 'AWS::NotificationARNs', 'AWS::Partition', 'AWS::Region', 'AWS::StackId', 'AWS::StackName', 'AWS::URLSuffix']"", 'line_number': 314, 'rule_description': 'Making sure the Base64 function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-base64.html'}]",syntax_validation,12,moderate,,
32,We need a CloudFormation template that creates a Lambda sample.,../Data/groud_truth/template/LambdaSample.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_32_update_4_template_20260301_010225.yaml,True,,,,4,moderate,100.0,100.0
33,"We need a CloudFormation template that creates IAM roles for EC2 instances with read-only access to IAM metadata, which allows them to retrieve and list IAM resources. The template should define two roles that trust the EC2 service, attach a managed policy granting permissions for `iam:Get*` and `iam:List*` actions across all IAM resources.",../Data/groud_truth/template/lab3.1.4.iamrole.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_33_update_1_template_20260301_010307.yaml,True,,,,1,,66.66666666666666,100.0
34,"We need a CloudFormation template that creates a MySQL RDS instance (db.r5.large) with Provisioned IOPS (io1 storage) within a VPC. The solution should deploy the database across two private subnets in different Availability Zones using a DB subnet group, with network isolation via a dedicated VPC and a security group restricting access to port 3306 for internal VPC traffic. ",../Data/groud_truth/template/RDS_PIOPS.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_34_update_13_template_20260301_013548.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'VpcCidr', 'message': 'Default should be allowed by AllowedPattern', 'line_number': 47, 'rule_description': 'Making sure the parameters have a default value inside AllowedValues, MinValue, MaxValue, AllowedPattern', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/parameters-section-structure.html'}, {'resource': 'PrivateSubnet1Cidr', 'message': 'Default should be allowed by AllowedPattern', 'line_number': 53, 'rule_description': 'Making sure the parameters have a default value inside AllowedValues, MinValue, MaxValue, AllowedPattern', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/parameters-section-structure.html'}, {'resource': 'PrivateSubnet2Cidr', 'message': 'Default should be allowed by AllowedPattern', 'line_number': 59, 'rule_description': 'Making sure the parameters have a default value inside AllowedValues, MinValue, MaxValue, AllowedPattern', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/parameters-section-structure.html'}]",syntax_validation,13,moderate,,
35,"We need a CloudFormation template that creates MySQL RDS instance (db.t3.micro) with automated snapshots and basic networking infrastructure. The template should deploy the database in a VPC with public subnets across two Availability Zones, using a route table and internet gateway for external connectivity. ",../Data/groud_truth/template/RDS_Snapshot_On_Delete.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_35_update_9_template_20260301_015314.yaml,True,,,,9,moderate,100.0,100.0
36,We need a CloudFormation template that creates a MySQL RDS instance (db.t3.micro) with a custom parameter group and secure network isolation. The template should deploy the database in a VPC with two subnets across Availability Zones. It must integrate AWS Secrets Manager to securely generate and manage admin credentials. ,../Data/groud_truth/template/RDS_with_DBParameterGroup.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_36_update_15_template_20260301_022612.yaml,True,,,,15,moderate,100.0,15.384615384615385
37,We need a CloudFormation template that creates a secure bucket that passes default security scanning checks. Includes a bucket to store replicas and an access log bucket. Server side encryption is enabled. Public access is disabled. The bucket policy requires secure transport.,../Data/groud_truth/template/compliant-bucket.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_37_update_4_template_20260301_023250.yaml,True,,,,4,moderate,62.5,100.0
38,We need a CloudFormation template that creates a S3 bucket trigger lambda function.,../Data/groud_truth/template/S3_LambdaTrigger.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_38_update_16_template_20260301_030544.yaml,True,,,,16,moderate,100.0,100.0
39,"We need a CloudFormation template that creates an Amazon ECR repository, which include a repository policy granting the AWS account root user permissions to perform critical ECR actions, for Kubernetes container image management. ",../Data/groud_truth/template/ecr.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_39_update_6_template_20260301_031839.yaml,True,,,,6,moderate,100.0,100.0
40,We need a CloudFormation template that creates SQS FIFO Queue.,../Data/groud_truth/template/SQSFIFOQueue.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_40_update_1_template_20260301_031926.yaml,True,,,,1,,50.0,100.0
41,We need a CloudFormation template that creates SQS Standard Queue.,../Data/groud_truth/template/SQSStandardQueue.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_41_update_1_template_20260301_032054.yaml,True,,,,1,,50.0,100.0
42,"We need a CloudFormation template that creates a VPC, with a pair of public and private subnets, in total three, spread across two Availability Zones. It uses a static AZ Mapping known as RegionMap to ensure that your resources persist in a given Availability Zone if we add or remove zones.",../Data/groud_truth/template/FindInMapAZs.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_42_update_3_template_20260301_032714.yaml,True,,,,3,simple,54.54545454545454,100.0
43,We need a CloudFormation template that creates a S3 bucket with integrated AWS KMS encryption and lifecycle management. The template must include a KMS key alias for simplified key management and tag the bucket for organizational tracking. ,../Data/groud_truth/template/lab2.2.4.create.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_43_update_4_template_20260301_033433.yaml,True,,,,4,moderate,100.0,100.0
44,"We need a CloudFormation template that creates a VPC with Managed NAT. Note, you can assume there are four subnets.",../Data/groud_truth/template/VPC_With_Managed_NAT_And_Private_Subnet.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_44_update_12_template_20260301_041610.yaml,True,,,,12,moderate,80.76923076923077,100.0
45,We need a CloudFormation template that creates an Amazon Data Firehose stream with server-side encryption set using AWS Managed keys and destination error logging enabled to a created Amazon CloudWatch log group and log stream.,../Data/groud_truth/template/DataFirehoseDeliveryStream.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_45_update_8_template_20260301_043238.yaml,True,,,,8,moderate,75.0,75.0
46,"We need a CloudFormation template that creates a resilient Jenkins CI/CD server with automated hardware failure recovery and secure access. The template should deploy Jenkins on an EC2 instance within a VPC, using a static Elastic IP for consistent public access and a security group allowing HTTP/ICMP traffic. It must automatically recover the instance via a CloudWatch alarm if system-level failures occur, ensuring continuity. The solution integrates an IAM role for Systems Manager (SSM) access, enabling secure management without SSH.",../Data/groud_truth/template/recovery.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_46_update_10_template_20260301_045214.yaml,True,,,,10,moderate,76.47058823529412,100.0
47,"We need a CloudFormation template that creates IAM roles for EC2 instances with restricted read-only access to AWS IAM metadata, which enables them to retrieve and list IAM resources without modification rights. ",../Data/groud_truth/template/lab3.1.3.iamrole.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_47_update_3_template_20260301_045623.yaml,True,,,,3,simple,33.33333333333333,50.0
48,"We need a CloudFormation template that creates an AWS Glue ETL job infrastructure. The template should provision an S3 bucket to store Glue scripts and Spark logs, define an IAM role granting AWS Glue permissions to access S3 and execute jobs, and configure a Glue job with version 4.0 using Python scripts from the bucket (gue_scripts/sample_convert.py). ",../Data/groud_truth/template/010_resources.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_48_update_6_template_20260301_050439.yaml,True,,,,6,moderate,100.0,100.0
49,We need a CloudFormation template that creates a simple Amazon ECS cluster that is setup for serverless usage with AWS Fargate.,../Data/groud_truth/template/ecs_serverless_with_fargate.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_49_update_1_template_20260301_050535.yaml,True,,,,1,,100.0,10.526315789473683
50,"We need a CloudFormation template that creates a scalable URL-to-PNG screenshot service with automated load testing and S3/SQS integration, designed to dynamically process website screenshot requests and store results in a secure, distributed environment. The template should deploy an Auto Scaling group of EC2 instances (workers) across two Availability Zones, configured to consume messages from an SQS queue and generate screenshots using Chromium, saving outputs to an S3 bucket. It must include a load test instance that populates the queue with sample URL requests to simulate traffic, while CloudWatch alarms trigger scaling policies based on queue depth (scaling up/down between 1-2 instances). ",../Data/groud_truth/template/url2png-loadtest.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_50_update_14_template_20260301_054414.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'ScreenshotWorkerLaunchTemplate', 'message': ""'Fn::Sub' isn't needed because there are no variables"", 'line_number': 236, 'rule_description': 'Checks sub strings to see if a variable is defined.', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-sub.html'}, {'resource': 'LoadTesterInstance', 'message': ""'Fn::Sub' isn't needed because there are no variables"", 'line_number': 372, 'rule_description': 'Checks sub strings to see if a variable is defined.', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-sub.html'}]",syntax_validation,14,moderate,,
51,"We need a CloudFormation template that creates a web server infrastructure with an Application Load Balancer (ALB) and Auto Scaling group, designed to distribute traffic across multiple EC2 instances in different Availability Zones for scalability and fault tolerance. The template must provision EC2 instances via a launch template that installs and configures Apache HTTP Server, ensuring each instance dynamically generates a unique HTML page. The solution enforces security via IAM roles for SSM access, and restricts web server traffic to the ALB. ",../Data/groud_truth/template/loadbalancer.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_51_update_16_template_20260301_061453.yaml,False,max_stage_error_attempts_exceeded,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [VpcId,PublicSubnetIds,PrivateSubnetIds,KeyName] must have values",deployment,16,moderate,,
