row_number,prompt,ground_truth_path,final_template_path,success,failure_reason,error_message,failed_at_stage,total_iterations,highest_feedback_level,coverage_percentage,accuracy_percentage
71,"We need a CloudFormation template that creates an EC2 instance with a security group allowing HTTP access, and an S3 bucket.",../Data/groud_truth/template/resource-dependencies-challenge.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_71_update_15_template_20260301_153858.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'EC2Instance', 'reason': 'Resource provider operation failed: An error occurred (InternalError) when calling the RunInstances operation (reached max retries: 4): exception while calling ec2.RunInstances: Docker not available'}, {'resource': 'validation-stack-6c1a3e05', 'reason': 'N/A'}, {'resource': 'validation-stack-6c1a3e05', 'reason': 'N/A'}]",deployment,15,moderate,,
71,"We need a CloudFormation template that creates an EC2 instance with a security group allowing HTTP access, and an S3 bucket.",../Data/groud_truth/template/resource-dependencies-challenge.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_71_update_4_template_20260301_162301.yaml,True,,,,4,moderate,100.0,30.0
72,"We need a CloudFormation template that creates a secure, web-based VS Code development environment on an EC2 instance (Ubuntu 22.04) with code-server (configurable version) bound to port 8080, disabling authentication for simplified access. It restricts inbound traffic to CloudFront's regional IP ranges via a VPC, public subnet, and security group rules, while leveraging CloudFront for global HTTPS access, caching (custom policy with 1-year TTL), and request forwarding. The EC2 instance integrates with SSM for management, uses predefined IAM roles, and outputs critical details like CloudFront URL and instance metadata. Designed for demo use, it prioritizes ease of deployment with trade-offs like open HTTP origin and disabled TLS enforcement, requiring additional hardening for production.",../Data/groud_truth/template/code-server-stack.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_72_update_14_template_20260301_164404.yaml,True,,,,14,moderate,70.0,50.0
73,We need a CloudFormation template that creates an Amazon ECS cluster configured to leverage both Fargate and Fargate Spot capacity providers.,../Data/groud_truth/template/easy-ecs-cluster.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_73_update_1_template_20260301_164456.yaml,True,,,,1,,100.0,100.0
74,"We need a CloudFormation template that creates an ECS Fargate task definition and associated IAM roles to deploy a containerized application using AWS infrastructure. The template should define a task role with permissions for SSM session management (to enable executing commands into the container) and a task execution role with standard ECR image-pulling and logging capabilities. The task definition must configure a container using a public NGINX image (for simplicity in the demo), expose port 80, and integrate with AWS CloudWatch Logs for centralized logging with a 7-day retention policy. ",../Data/groud_truth/template/task-def-book.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_74_update_1_template_20260301_164614.yaml,True,,,,1,,100.0,100.0
75,"We need a CloudFormation template that creates a Windows EC2 instance and associated AWS resources to enable CPU stress testing. The template should provision a Windows Server 2019 instance with SSM agent integration (using IAM roles and instance profiles) to allow remote command execution. It must include a custom SSM document containing a PowerShell script to simulate CPU stress by spawning threads equal to the instance's logical processors for a configurable duration. The stack should parameterize key configurations like AMI selection (via SSM), instance type (t3.nano to t3.large), and subnet usage (with a fallback to default VPC logic). Additionally, an IAM role for FIS must grant permissions to trigger SSM commands, manage logs in CloudWatch, and interact with EC2 instances. ",../Data/groud_truth/template/CPUStressInstances.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_75_update_24_template_20260301_172149.yaml,False,max_stage_error_attempts_exceeded,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [SubnetId,VpcId] must have values",deployment,24,moderate,,
76,"We need a CloudFormation template that creates four IAM roles with tiered permissions to manage access controls. The template should define distinct roles for Security Admins, Admins, Users, and Non-Users, each with granular policies:

Security Admins get full FIS access, role-passing privileges for workshop-specific service roles, and permission to create service-linked roles.

Admins inherit similar permissions but explicitly deny access to FIS resources tagged as ""prod"" environments.

Users are restricted to starting/stopping experiments, viewing FIS resources, and tagging experiments while blocking production access.

Non-Users retain read-only AWS access but are explicitly denied all FIS actions.

All roles should include foundational permissions like AWS ReadOnlyAccess and conditional role-passing to FIS. ",../Data/groud_truth/template/setup-users.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_76_update_13_template_20260301_174549.yaml,True,,,,13,moderate,100.0,100.0
77,"We need a CloudFormation template that creates environment-specific DynamoDB tables to store supporter product data, with configurations tailored for production (PROD) and non-production (CODE) environments. The template should:

For PROD:
Deploy a table with provisioned throughput (20 read/5 write capacity units) and auto-scaling for write capacity (min 5, max 500) using a target-tracking policy.
Include encryption (SSE), time-to-live (TTL) for expiryDate, and backup tagging.

For CODE:
Use on-demand billing (PAY_PER_REQUEST) to minimize costs while retaining encryption, TTL, and backup settings.
Dynamically name tables (e.g., SupporterProductData-${Stage}) and conditionally provision resources based on the Stage parameter (PROD/CODE).",../Data/groud_truth/template/dynamo-tables.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_77_update_5_template_20260301_175132.yaml,True,,,,5,simple,80.0,100.0
78,"We need a CloudFormation template that creates an AWS EC2 IP Address Manager (IPAM) to manage IP address allocation. Note to export critical identifiers like the IPAM ARN, ID, and default public/private scope IDs as stack outputs for cross-stack references (e.g., linking to VPCs or subnet configurations in other templates).",../Data/groud_truth/template/ipam.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_78_update_4_template_20260301_175719.yaml,True,,,,4,moderate,100.0,100.0
79,"We need a CloudFormation template that creates three IAM managed policies including:
1. S3 Access Policy: Grants an iOS application read/write access to a specific S3 bucket (ios-apps.sagebridge.org), including object operations (upload, download, delete) and bucket listing/location permissions.
2. DynamoDB Protection Policy: Explicitly denies deletion or schema-modification actions (e.g., DeleteTable, UpdateTable) to prevent accidental data loss in DynamoDB.
3. RDS Protection Policy: Blocks destructive RDS operations (e.g., DeleteDBInstance, DeleteDBCluster) to safeguard databases and backups.",../Data/groud_truth/template/iam-policies.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_79_update_1_template_20260301_175752.yaml,True,,,,1,,100.0,100.0
80,"We need a CloudFormation template that creates an IAM role that assumable only by the Bedrock service within the same AWS account, scoped to Bedrock agent resources (agent/*) and grant permissions to invoke any Bedrock foundation model and trigger Lambda functions for custom logic integration.",../Data/groud_truth/template/bedrock-agent-role.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_80_update_1_template_20260301_175845.yaml,True,,,,1,,100.0,100.0
81,"We need a CloudFormation template that creates an AWS Resource Group using tag-based filters to include instances from services like EC2, RDS, SageMaker, SSM, and others.",../Data/groud_truth/template/patch-resource-group.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_81_update_20_template_20260301_182345.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'ResourceGroup', 'message': '{\'Fn::Sub\': \'{""ResourceTypeFilters"":[""AWS::EC2::Instance"",""AWS::RDS::DBInstance"",""AWS::SageMaker::Endpoint"",""AWS::SageMaker::Model"",""AWS::SageMaker::NotebookInstance"",""AWS::SSM::ManagedInstance""],""TagFilters"":[{""Key"":""${ResourceGroupTagKey}"",""Values"":[""${ResourceGroupTagValue}""]}]}\'} is not of type \'object\'', 'line_number': 30, 'rule_description': 'Making sure the sub function is properly configured', 'documentation': 'https://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/intrinsic-function-reference-sub.html'}]",syntax_validation,20,moderate,,
82,"We need a CloudFormation template that creates an encrypted S3 bucket (ALBAccessLogsBucket) with private access, enforced bucket ownership, and a 90-day retention policy to automatically delete old logs and a bucket policy allowing AWS ELB accounts and delivery.logs.amazonaws.com to write logs, ensuring compliance with AWS requirements for ALB logging while restricting public access.",../Data/groud_truth/template/alb-notebook-access-logsbucket.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_82_update_6_template_20260301_183625.yaml,True,,,,6,moderate,100.0,100.0
83,"We need a CloudFormation template that creates an AWS Transit Gateway (TGW) and a Resource Access Manager (RAM) resource share to centralize and simplify network connectivity across multiple VPCs and AWS accounts. The template should:

Deploy a Transit Gateway with predefined BGP settings (ASN 65000), automatic attachment acceptance, and default route propagation/association for seamless cross-VPC routing.

Share the Transit Gateway to AWS account with if of (644519422710) to enable cross-account network connectivity without manual resource duplication.

Export the Transit Gateway ID and Resource Share ID with stack-specific names for integration with VPC attachments or other networking components.",../Data/groud_truth/template/tgw.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_83_update_7_template_20260301_184600.yaml,True,,,,7,moderate,100.0,100.0
84,We need a CloudFormation template that creates an AWS Macie session to enable automated sensitive data discovery and security monitoring across AWS accounts.,../Data/groud_truth/template/macie.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_84_update_8_template_20260301_190438.yaml,True,,,,8,moderate,100.0,100.0
85,We need a CloudFormation template that creates a secure and cost-optimized S3 bucket for storing CloudWatch export data with configurable versioning and automated lifecycle management. ,../Data/groud_truth/template/CloudWatch2S3-bucket.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_85_update_6_template_20260301_191443.yaml,True,,,,6,moderate,100.0,100.0
86,We need a CloudFormation template that creates an AWS GuardDuty detector to enable continuous security monitoring for malicious activity in EC2 instances. ,../Data/groud_truth/template/guardduty.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_86_update_1_template_20260301_191527.yaml,True,,,,1,,100.0,100.0
87,"We need a CloudFormation template that creates an S3 bucket for Lambda artifacts and a KMS key for encryption. The template should:

Provision a publicly accessible S3 bucket and enabling easy distribution of Lambda deployment packages or static assets. 

Define a customer-managed KMS key with automatic rotation and granular IAM policies to allow administration/usage by the root account and an imported service role.

Create a KMS key alias for simplified key referencing.",../Data/groud_truth/template/essentials.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_87_update_12_template_20260301_193832.yaml,True,,,,12,moderate,100.0,100.0
88,"We need a CloudFormation template that creates an IAM role for AWS Service Catalog to enable secure provisioning and management of S3 and Lambda resources. The template should:

Define a role assumable by Service Catalog, with pre-attached managed policies for full S3 access and basic Lambda execution.

Grant granular permissions for Service Catalog operations (e.g., provisioning products), IAM role/policy management, Lambda function lifecycle actions, CloudFormation stack operations, and SNS integration to support end-to-end resource deployment workflows.",../Data/groud_truth/template/sc-s3-launchrole.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_88_update_1_template_20260301_194119.yaml,True,,,,1,,100.0,100.0
89,We need a CloudFormation template that creates an AWS Security Hub resource that enables default standards and turns on consolidated control findings.,../Data/groud_truth/template/security-hub.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_89_update_5_template_20260301_194822.yaml,True,,,,5,moderate,100.0,25.0
90,"We need a CloudFormation template that creates AWS resources for EC2 Image Builder to automate the creation, management, and logging of secure AMIs (Amazon Machine Images). The template should:

Define an IAM role and instance profile with permissions for Systems Manager (SSM) and Image Builder operations, enabling EC2 instances to be managed and tagged during image creation.

Provision an S3 bucket with public access controls disabled for storing image build logs, tagged with an owner email (u12345678@anu.edu.au) for accountability.

Attach a managed IAM policy granting read/write access to the logs bucket and basic S3 listing permissions, ensuring Image Builder can store and retrieve log data securely.",../Data/groud_truth/template/ec2-image-builder.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_90_update_1_template_20260301_194932.yaml,True,,,,1,,75.0,100.0
91,"We need a CloudFormation template that creates a S3 bucket for storing VPC flow logs with automated lifecycle management and strict access controls. The template should:

Provision an S3 bucket with AES256 encryption, optional custom naming, and versioning (enabled/suspended via parameter) to securely store network traffic logs.

Define parameter-driven lifecycle rules to transition logs to cost-effective storage classes (e.g., Glacier) after a specified number of days (default: 30) and delete them after a configurable retention period (default: 365,000 days), balancing compliance and cost optimization.

Attach a bucket policy allowing only the delivery.logs.amazonaws.com service to write logs with bucket-owner-full-control ACLs, ensuring secure log ingestion for VPC flow monitoring.",../Data/groud_truth/template/bucket_for_vpc.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_91_update_4_template_20260301_195700.yaml,True,,,,4,moderate,100.0,100.0
92,"We need a CloudFormation template that creates a self-configuring EC2 instance with automated Nginx installation and centralized logging using AWS Systems Manager (SSM). The template should:

Provision an EC2 instance (Linux 2) with the latest Amazon Linux AMI, an IAM role for SSM access, and permissions to read/write logs to a dedicated S3 bucket.

Automate Nginx installation via an SSM Association that executes a shell script (AWS-RunShellScript) during instance launch, ensuring the web server starts immediately.

Configure SSM logging to store command outputs in an S3 bucket with structured paths (logs/) for auditability.",../Data/groud_truth/template/BashScriptAssociation.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_92_update_12_template_20260301_201705.yaml,True,,,,12,moderate,100.0,35.714285714285715
93,"We need a CloudFormation template that creates an auto-configuring EC2 instance with tag-driven Nginx installation and enhanced monitoring using AWS Systems Manager (SSM). The template should:

Provision an EC2 instance (Linux 2) with the latest Amazon Linux AMI, an IAM role for SSM access, and permissions to read/write logs to a dedicated S3 bucket.

Automate Nginx installation via an SSM Association that triggers on the instance tag, executing a shell script to install and start the web server, ensuring consistent configuration across tagged instances.

Configure centralized logging to an S3 bucket and integrate CloudWatch monitoring for performance insights, enabling observability of the instance and application.",../Data/groud_truth/template/BashScriptAssociationTags.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_93_update_13_template_20260301_204952.yaml,True,,,,13,moderate,100.0,38.46153846153847
94,"We need a CloudFormation template that creates an EC2 instance with automated OS updates, Nginx installation, and validation workflows using AWS Systems Manager (SSM) Automation. The template should:

Deploy an EC2 instance (Linux 2) with the latest Amazon Linux AMI and an IAM role granting SSM permissions for command execution, S3 log storage access, and CloudWatch monitoring.

Define a custom SSM Automation document to orchestrate a multi-step process: OS updates with reboot checks, Nginx installation, and curl-based validation of the web server, ensuring end-to-end configuration integrity.

Configure centralized logging to an S3 bucket for auditability and leverage IAM roles to enforce least-privilege access for SSM operations (e.g., associations, command execution).",../Data/groud_truth/template/BashScriptSSMAutomation.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_94_update_9_template_20260301_210735.yaml,True,,,,9,moderate,100.0,43.75
95,"We need a CloudFormation template that creates an EC2 instance with tag-driven automation for OS updates, Nginx installation, and validation using AWS Systems Manager (SSM). The template should:

Deploy an EC2 instance (Linux 2) with the latest Amazon Linux AMI, an IAM role for SSM access, and a tag to trigger automated workflows.

Define a custom SSM Automation document to execute a multi-step process: OS updates with reboot checks, Nginx installation, and curl-based validation of the web server, ensuring end-to-end configuration integrity.

Target instances based on the nginx: Yes tag, enabling dynamic automation for tagged resources without hardcoding instance IDs.",../Data/groud_truth/template/BashScriptSSMAutomationTags.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_95_update_12_template_20260301_213905.yaml,True,,,,12,moderate,57.14285714285714,80.0
96,"We need a CloudFormation template that creates a production-ready VPC network infrastructure with one public and two private subnets, security groups, an internal Application Load Balancer (ALB), and an ECR repository for a containerized application. The template should:

Define a VPC with public subnets (internet-facing via an Internet Gateway) and private subnets (outbound access via a NAT Gateway) across three Availability Zones for high availability.

Configure security groups allowing HTTP/HTTPS, SSH, PostgreSQL, and internal VPC traffic, with broad ingress rules for simplicity during initial setup.

Deploy an internal ALB across private subnets with a default listener (port 80) returning error responses, ready for backend service integration.

Provision a private ECR repository with automated image scanning and store critical resource IDs (VPC, subnets, security groups, ALB listener) in SSM Parameter Store for cross-service referencing.",../Data/groud_truth/template/network-stack.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_96_update_16_template_20260301_221550.yaml,False,max_stage_error_attempts_exceeded,An error occurred (ValidationError) when calling the CreateStack operation: Template error: Fn::Select requires a list argument with two elements: an integer index and a list,deployment,16,moderate,,
97,"We need a CloudFormation template that creates a serverless pipeline to collect, store, and analyze AWS Organization data for centralized governance and reporting. The template should:

Provision an S3 bucket with encryption and strict access controls to store organizational data (accounts, OUs, tags) retrieved from the management account.

Deploy a Lambda function that assumes a cross-account IAM role to fetch AWS Organizations metadata (accounts, hierarchies, tags) on a weekly schedule via CloudWatch Events, writing results to S3 in JSON format.

Configure a Glue crawler to automatically catalog the S3 data into an Athena database (managementcur), enabling SQL-based querying for compliance or auditing.

Use parameterized inputs to customize the target S3 bucket, tags to include in reports, management account ID, and Athena database name.

Ensure secure permissions via IAM roles for Lambda (cross-account STS assume, Organizations read access) and Glue (S3 write access), while exporting resource ARNs for integration with analytics tools.

This template automates organization-wide visibility, centralizes data for audit readiness, and reduces manual data aggregation efforts through serverless orchestration.",../Data/groud_truth/template/organization_data_pipeline.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_97_update_16_template_20260301_224915.yaml,False,max_stage_error_attempts_exceeded,"An error occurred (ValidationError) when calling the CreateStack operation: Parameters: [LambdaCodeS3Bucket,LambdaCodeS3Key] must have values",deployment,16,moderate,,
98,We need a CloudFormation template that creates an AWS Amplify web application with a production branch to host and deploy a TodoApp.,../Data/groud_truth/template/web.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_98_update_17_template_20260301_231155.yaml,True,,,,17,moderate,100.0,100.0
99,"We need a CloudFormation template that creates a secure, multi-AZ VPC architecture with public/private subnets and NAT Gateway connectivity following AWS Well-Architected security best practices. The template should:

Deploy a VPC with public subnets and private subnets across two Availability Zones (us-east-1a and us-east-1b), ensuring high availability.

Configure dedicated route tables for public/private subnets, enforcing controlled traffic flow (public subnets use IGW directly, private subnets route through NAT Gateway).

Tag all resources with identifiers for cost tracking and governance alignment.",../Data/groud_truth/template/pattern3-base.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_99_update_5_template_20260301_232134.yaml,True,,,,5,moderate,90.47619047619048,90.47619047619048
100,"We need a CloudFormation template that creates a standardized IAM baseline with secure, role-based access controls and cross-account trust configurations for AWS account governance. The template should:

Define IAM groups and roles (e.g., PrivilegedAdmin, RestrictedAdmin, IdentityAdmin) with granular permissions, enforcing MFA requirements for elevated actions and role assumption to enhance security.

Establish cross-account trust relationships for centralized management, allowing trusted accounts (e.g., Identity Management Account, Tooling Management Account) to assume roles while restricting sensitive operations (e.g., billing, CloudHSM) via explicit deny policies.

Provision CloudFormation and StackSet execution roles with controlled permissions for infrastructure-as-code workflows, including template validation and stack management.",../Data/groud_truth/template/baseline-iam.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_100_update_4_template_20260301_233126.yaml,True,,,,4,moderate,42.10526315789473,100.0
101,"We need a CloudFormation template that creates a VPC with flow logging configured to monitor network traffic patterns. The template should automatically provision an S3 bucket for storing flow logs. The logs must capture specified traffic types and include comprehensive metadata fields. Security requirements include blocking public access to the S3 bucket, enforcing SSL for data transfers, and granting minimal permissions for AWS log delivery services. The solution should support optional log file prefixes for organizational structuring and output the final bucket name for integration with downstream systems. ",../Data/groud_truth/template/vpc-flow-logs-custom.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_101_update_1_template_20260301_233429.yaml,True,,,,1,,80.0,80.0
102,"We need a CloudFormation template that creates a risk management system for AWS workloads, which integrates logging, data storage, and notifications to track and respond to operational risks. The template should provision two AWS Lambda functions that interact with a DynamoDB table to store workload and risk-related data using composite keys (workload_id and question_id). It must define an IAM role granting the Lambda functions permissions to perform DynamoDB operations. Additionally, an SNS Topic is required to enable notifications, with a policy allowing SSM OpsCenter to publish alerts to this topic.",../Data/groud_truth/template/risk_management.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_102_update_18_template_20260302_000001.yaml,False,max_stage_error_attempts_exceeded,"[{'resource': 'RiskAnalysisFunction', 'reason': 'Error while creating lambda: Docker not available'}, {'resource': 'validation-stack-7bc5c2bb', 'reason': 'N/A'}, {'resource': 'validation-stack-7bc5c2bb', 'reason': 'N/A'}]",deployment,18,moderate,,
103,"We need a CloudFormation template that creates a secure, monitored web application environment in AWS, which includes a PHP/Apache web server, centralized logging, and compliant network infrastructure. The template should provision a VPC with a public subnet, internet gateway, and security group allowing HTTP access to host an EC2 instance running the latest Amazon Linux AMI. The instance must automatically install Apache and PHP, generate a dynamic webpage and enforce IAM roles for CloudWatch monitoring and Systems Manager (SSM) access. An S3 bucket with server-side encryption and restricted public access is required to store CloudWatch logs, configured via bucket policies to allow log ingestion. ",../Data/groud_truth/template/security-lab-stack.yaml,llm_generated_data/template/iterative/deepseek/openrouter/qwen/qwen3-235b-a22b-thinking-2507/row_103_update_4_template_20260302_000843.yaml,True,,,,4,moderate,100.0,100.0
